id,portalId,createdAt,type
79637150,62515,2016-06-08,EMAIL
79637160,62515,2016-06-08,EMAIL
79637165,62515,2016-06-08,EMAIL
79637170,62515,2016-06-08,EMAIL
79637175,62515,2016-06-08,EMAIL
79637180,62515,2016-06-08,EMAIL
79637185,62515,2016-06-08,EMAIL
79637190,62515,2016-06-08,EMAIL
79637205,62515,2016-06-08,EMAIL
79637210,62515,2016-06-08,EMAIL
79637215,62515,2016-06-08,EMAIL
79637220,62515,2016-06-08,EMAIL
79637225,62515,2016-06-08,EMAIL
79637235,62515,2016-06-08,EMAIL
79637250,62515,2016-06-08,EMAIL
79637255,62515,2016-06-08,EMAIL
79637260,62515,2016-06-08,EMAIL
79637265,62515,2016-06-08,EMAIL
79637270,62515,2016-06-08,EMAIL
79637275,62515,2016-06-08,EMAIL
79637280,62515,2016-06-08,EMAIL
79637285,62515,2016-06-08,EMAIL
79637290,62515,2016-06-08,EMAIL
79637295,62515,2016-06-08,EMAIL
79637300,62515,2016-06-08,EMAIL
79637305,62515,2016-06-08,EMAIL
79637310,62515,2016-06-08,EMAIL
79637320,62515,2016-06-08,EMAIL
79637325,62515,2016-06-08,EMAIL
79637335,62515,2016-06-08,EMAIL
79637340,62515,2016-06-08,EMAIL
79637345,62515,2016-06-08,EMAIL
79637350,62515,2016-06-08,EMAIL
79637355,62515,2016-06-08,EMAIL
79637360,62515,2016-06-08,EMAIL
79637365,62515,2016-06-08,EMAIL
79637370,62515,2016-06-08,EMAIL
79637375,62515,2016-06-08,EMAIL
79637380,62515,2016-06-08,EMAIL
79637385,62515,2016-06-08,EMAIL
79637390,62515,2016-06-08,EMAIL
79637395,62515,2016-06-08,EMAIL
79637400,62515,2016-06-08,EMAIL
79637415,62515,2016-06-08,EMAIL
79637420,62515,2016-06-08,EMAIL
79637425,62515,2016-06-08,EMAIL
79637460,62515,2016-06-08,EMAIL
79637465,62515,2016-06-08,EMAIL
79637470,62515,2016-06-08,EMAIL
79637475,62515,2016-06-08,EMAIL
79637480,62515,2016-06-08,EMAIL
79637485,62515,2016-06-08,EMAIL
79637490,62515,2016-06-08,EMAIL
79637495,62515,2016-06-08,EMAIL
79637500,62515,2016-06-08,EMAIL
79637505,62515,2016-06-08,EMAIL
79637510,62515,2016-06-08,EMAIL
79637575,62515,2016-06-08,EMAIL
79637580,62515,2016-06-08,EMAIL
79637585,62515,2016-06-08,EMAIL
79637590,62515,2016-06-08,EMAIL
79637600,62515,2016-06-08,EMAIL
79637605,62515,2016-06-08,EMAIL
79637610,62515,2016-06-08,EMAIL
79637615,62515,2016-06-08,EMAIL
79637620,62515,2016-06-08,EMAIL
79637625,62515,2016-06-08,EMAIL
79637630,62515,2016-06-08,EMAIL
79637635,62515,2016-06-08,EMAIL
79637640,62515,2016-06-08,EMAIL
79637645,62515,2016-06-08,EMAIL
79637650,62515,2016-06-08,EMAIL
79637655,62515,2016-06-08,EMAIL
79637660,62515,2016-06-08,EMAIL
79637665,62515,2016-06-08,EMAIL
79637670,62515,2016-06-08,EMAIL
79637675,62515,2016-06-08,EMAIL
79637680,62515,2016-06-08,EMAIL
79637685,62515,2016-06-08,EMAIL
79637690,62515,2016-06-08,EMAIL
79637695,62515,2016-06-08,EMAIL
79637700,62515,2016-06-08,EMAIL
79637705,62515,2016-06-08,EMAIL
79637710,62515,2016-06-08,EMAIL
79637720,62515,2016-06-08,EMAIL
79637725,62515,2016-06-08,EMAIL
79637730,62515,2016-06-08,EMAIL
79637735,62515,2016-06-08,EMAIL
79637740,62515,2016-06-08,EMAIL
79637745,62515,2016-06-08,EMAIL
79637750,62515,2016-06-08,EMAIL
79637755,62515,2016-06-08,EMAIL
79637760,62515,2016-06-08,EMAIL
79637765,62515,2016-06-08,EMAIL
79637770,62515,2016-06-08,EMAIL
79637775,62515,2016-06-08,EMAIL
79637780,62515,2016-06-08,EMAIL
79637785,62515,2016-06-08,EMAIL
79637790,62515,2016-06-08,EMAIL
79637795,62515,2016-06-08,EMAIL
79637800,62515,2016-06-08,EMAIL
79637805,62515,2016-06-08,EMAIL
79637810,62515,2016-06-08,EMAIL
79637815,62515,2016-06-08,EMAIL
79637820,62515,2016-06-08,EMAIL
79637825,62515,2016-06-08,EMAIL
79637835,62515,2016-06-08,EMAIL
79637840,62515,2016-06-08,EMAIL
79637845,62515,2016-06-08,EMAIL
79637850,62515,2016-06-08,EMAIL
79637855,62515,2016-06-08,EMAIL
79637865,62515,2016-06-08,EMAIL
79637870,62515,2016-06-08,EMAIL
79637875,62515,2016-06-08,EMAIL
79637880,62515,2016-06-08,EMAIL
79637885,62515,2016-06-08,EMAIL
79637890,62515,2016-06-08,EMAIL
79637895,62515,2016-06-08,EMAIL
79637900,62515,2016-06-08,EMAIL
79637905,62515,2016-06-08,EMAIL
79637910,62515,2016-06-08,EMAIL
79637915,62515,2016-06-08,EMAIL
79637920,62515,2016-06-08,EMAIL
79637925,62515,2016-06-08,EMAIL
79637930,62515,2016-06-08,EMAIL
79637935,62515,2016-06-08,EMAIL
79637940,62515,2016-06-08,EMAIL
79637945,62515,2016-06-08,EMAIL
79637950,62515,2016-06-08,EMAIL
79637955,62515,2016-06-08,EMAIL
79637960,62515,2016-06-08,EMAIL
79637965,62515,2016-06-08,EMAIL
79637970,62515,2016-06-08,EMAIL
79637980,62515,2016-06-08,EMAIL
79637985,62515,2016-06-08,EMAIL
79637990,62515,2016-06-08,EMAIL
79637995,62515,2016-06-08,EMAIL
79638000,62515,2016-06-08,EMAIL
79638005,62515,2016-06-08,EMAIL
79638010,62515,2016-06-08,EMAIL
79638015,62515,2016-06-08,EMAIL
79638020,62515,2016-06-08,EMAIL
79638025,62515,2016-06-08,EMAIL
79638030,62515,2016-06-08,EMAIL
79638035,62515,2016-06-08,EMAIL
79638040,62515,2016-06-08,EMAIL
79638045,62515,2016-06-08,EMAIL
79638050,62515,2016-06-08,EMAIL
79638055,62515,2016-06-08,EMAIL
79638060,62515,2016-06-08,EMAIL
79638065,62515,2016-06-08,EMAIL
79638070,62515,2016-06-08,EMAIL
79638075,62515,2016-06-08,EMAIL
79638080,62515,2016-06-08,EMAIL
79638085,62515,2016-06-08,EMAIL
79638090,62515,2016-06-08,EMAIL
79638095,62515,2016-06-08,EMAIL
79638105,62515,2016-06-08,EMAIL
79638110,62515,2016-06-08,EMAIL
79638115,62515,2016-06-08,EMAIL
79638120,62515,2016-06-08,EMAIL
79638125,62515,2016-06-08,EMAIL
79638130,62515,2016-06-08,EMAIL
79638135,62515,2016-06-08,EMAIL
79638140,62515,2016-06-08,EMAIL
79638145,62515,2016-06-08,EMAIL
79638150,62515,2016-06-08,EMAIL
79638155,62515,2016-06-08,EMAIL
79638160,62515,2016-06-08,EMAIL
79638165,62515,2016-06-08,EMAIL
79638175,62515,2016-06-08,EMAIL
79638180,62515,2016-06-08,EMAIL
79638185,62515,2016-06-08,EMAIL
79638190,62515,2016-06-08,EMAIL
79638195,62515,2016-06-08,EMAIL
79638200,62515,2016-06-08,EMAIL
79638205,62515,2016-06-08,EMAIL
79638210,62515,2016-06-08,EMAIL
79638215,62515,2016-06-08,EMAIL
79638220,62515,2016-06-08,EMAIL
79638225,62515,2016-06-08,EMAIL
79638230,62515,2016-06-08,EMAIL
79638235,62515,2016-06-08,EMAIL
79638240,62515,2016-06-08,EMAIL
79638245,62515,2016-06-08,EMAIL
79638250,62515,2016-06-08,EMAIL
79638255,62515,2016-06-08,EMAIL
79638260,62515,2016-06-08,EMAIL
79638265,62515,2016-06-08,EMAIL
79638270,62515,2016-06-08,EMAIL
79638275,62515,2016-06-08,EMAIL
79638280,62515,2016-06-08,EMAIL
79638285,62515,2016-06-08,EMAIL
79638290,62515,2016-06-08,EMAIL
79638295,62515,2016-06-08,EMAIL
79638300,62515,2016-06-08,EMAIL
79638305,62515,2016-06-08,EMAIL
79638310,62515,2016-06-08,EMAIL
79638315,62515,2016-06-08,EMAIL
79638320,62515,2016-06-08,EMAIL
79638325,62515,2016-06-08,EMAIL
79638335,62515,2016-06-08,EMAIL
79638340,62515,2016-06-08,EMAIL
79638345,62515,2016-06-08,EMAIL
79638350,62515,2016-06-08,EMAIL
79638355,62515,2016-06-08,EMAIL
79638360,62515,2016-06-08,EMAIL
79638370,62515,2016-06-08,EMAIL
79638375,62515,2016-06-08,EMAIL
79638380,62515,2016-06-08,EMAIL
79638385,62515,2016-06-08,EMAIL
79638390,62515,2016-06-08,EMAIL
79638395,62515,2016-06-08,EMAIL
79638400,62515,2016-06-08,EMAIL
79638405,62515,2016-06-08,EMAIL
79638410,62515,2016-06-08,EMAIL
79638415,62515,2016-06-08,EMAIL
79638420,62515,2016-06-08,EMAIL
79638425,62515,2016-06-08,EMAIL
79638430,62515,2016-06-08,EMAIL
79638435,62515,2016-06-08,EMAIL
79638440,62515,2016-06-08,EMAIL
79638445,62515,2016-06-08,EMAIL
79638450,62515,2016-06-08,EMAIL
79638455,62515,2016-06-08,EMAIL
79638460,62515,2016-06-08,EMAIL
79638465,62515,2016-06-08,EMAIL
79638470,62515,2016-06-08,EMAIL
79638475,62515,2016-06-08,EMAIL
79638480,62515,2016-06-08,EMAIL
79638485,62515,2016-06-08,EMAIL
79638495,62515,2016-06-08,EMAIL
79638500,62515,2016-06-08,EMAIL
79638505,62515,2016-06-08,EMAIL
79638510,62515,2016-06-08,EMAIL
79638515,62515,2016-06-08,EMAIL
79638520,62515,2016-06-08,EMAIL
79638525,62515,2016-06-08,EMAIL
79638530,62515,2016-06-08,EMAIL
79638535,62515,2016-06-08,EMAIL
79638540,62515,2016-06-08,EMAIL
79638545,62515,2016-06-08,EMAIL
79638550,62515,2016-06-08,EMAIL
79638555,62515,2016-06-08,EMAIL
79638560,62515,2016-06-08,EMAIL
79638565,62515,2016-06-08,EMAIL
79638570,62515,2016-06-08,EMAIL
79638575,62515,2016-06-08,EMAIL
79638580,62515,2016-06-08,EMAIL
79638585,62515,2016-06-08,EMAIL
79638590,62515,2016-06-08,EMAIL
79638595,62515,2016-06-08,EMAIL
79638600,62515,2016-06-08,EMAIL
79638605,62515,2016-06-08,EMAIL
79638610,62515,2016-06-08,EMAIL
79638615,62515,2016-06-08,EMAIL
79638620,62515,2016-06-08,EMAIL
79638625,62515,2016-06-08,EMAIL
79638630,62515,2016-06-08,EMAIL
79638635,62515,2016-06-08,EMAIL
79638640,62515,2016-06-08,EMAIL
79638645,62515,2016-06-08,EMAIL
79638650,62515,2016-06-08,EMAIL
79638655,62515,2016-06-08,EMAIL
79638660,62515,2016-06-08,EMAIL
79638665,62515,2016-06-08,EMAIL
79638670,62515,2016-06-08,EMAIL
79638675,62515,2016-06-08,EMAIL
79638680,62515,2016-06-08,EMAIL
79638685,62515,2016-06-08,EMAIL
79638690,62515,2016-06-08,EMAIL
79638695,62515,2016-06-08,EMAIL
79638700,62515,2016-06-08,EMAIL
79638705,62515,2016-06-08,EMAIL
79638710,62515,2016-06-08,EMAIL
79638715,62515,2016-06-08,EMAIL
79638720,62515,2016-06-08,EMAIL
79638725,62515,2016-06-08,EMAIL
79638730,62515,2016-06-08,EMAIL
79638735,62515,2016-06-08,EMAIL
79638740,62515,2016-06-08,EMAIL
79638745,62515,2016-06-08,EMAIL
79638750,62515,2016-06-08,EMAIL
79638755,62515,2016-06-08,EMAIL
79638760,62515,2016-06-08,EMAIL
79638765,62515,2016-06-08,EMAIL
79638770,62515,2016-06-08,EMAIL
79638775,62515,2016-06-08,EMAIL
79638780,62515,2016-06-08,EMAIL
79638785,62515,2016-06-08,EMAIL
79638790,62515,2016-06-08,EMAIL
79638800,62515,2016-06-08,EMAIL
79638805,62515,2016-06-08,EMAIL
79638815,62515,2016-06-08,EMAIL
79638820,62515,2016-06-08,EMAIL
79638825,62515,2016-06-08,EMAIL
79638830,62515,2016-06-08,EMAIL
79638835,62515,2016-06-08,EMAIL
79638845,62515,2016-06-08,EMAIL
79638850,62515,2016-06-08,EMAIL
79638855,62515,2016-06-08,EMAIL
79638860,62515,2016-06-08,EMAIL
79638865,62515,2016-06-08,EMAIL
79638880,62515,2016-06-08,EMAIL
79638885,62515,2016-06-08,EMAIL
79638890,62515,2016-06-08,EMAIL
79638895,62515,2016-06-08,EMAIL
79638900,62515,2016-06-08,EMAIL
79638905,62515,2016-06-08,EMAIL
79638910,62515,2016-06-08,EMAIL
79638915,62515,2016-06-08,EMAIL
79638920,62515,2016-06-08,EMAIL
79638925,62515,2016-06-08,EMAIL
79638935,62515,2016-06-08,EMAIL
79638940,62515,2016-06-08,EMAIL
79638945,62515,2016-06-08,EMAIL
79638950,62515,2016-06-08,EMAIL
79638955,62515,2016-06-08,EMAIL
79638960,62515,2016-06-08,EMAIL
79638965,62515,2016-06-08,EMAIL
79638970,62515,2016-06-08,EMAIL
79638975,62515,2016-06-08,EMAIL
79638980,62515,2016-06-08,EMAIL
79638985,62515,2016-06-08,EMAIL
79638990,62515,2016-06-08,EMAIL
79638995,62515,2016-06-08,EMAIL
79639000,62515,2016-06-08,EMAIL
79639005,62515,2016-06-08,EMAIL
79639015,62515,2016-06-08,EMAIL
79639020,62515,2016-06-08,EMAIL
79639025,62515,2016-06-08,EMAIL
79639060,62515,2016-06-08,EMAIL
79639065,62515,2016-06-08,EMAIL
79639070,62515,2016-06-08,EMAIL
79639075,62515,2016-06-08,EMAIL
79639080,62515,2016-06-08,EMAIL
79639085,62515,2016-06-08,EMAIL
79639090,62515,2016-06-08,EMAIL
79639095,62515,2016-06-08,EMAIL
79639100,62515,2016-06-08,EMAIL
79639105,62515,2016-06-08,EMAIL
79639110,62515,2016-06-08,EMAIL
79639115,62515,2016-06-08,EMAIL
79639120,62515,2016-06-08,EMAIL
79639125,62515,2016-06-08,EMAIL
79639130,62515,2016-06-08,EMAIL
79639135,62515,2016-06-08,EMAIL
79639140,62515,2016-06-08,EMAIL
79639145,62515,2016-06-08,EMAIL
79639150,62515,2016-06-08,EMAIL
79639155,62515,2016-06-08,EMAIL
79639165,62515,2016-06-08,EMAIL
79639170,62515,2016-06-08,EMAIL
79639175,62515,2016-06-08,EMAIL
79639180,62515,2016-06-08,EMAIL
79639185,62515,2016-06-08,EMAIL
79639190,62515,2016-06-08,EMAIL
79639195,62515,2016-06-08,EMAIL
79639200,62515,2016-06-08,EMAIL
79639205,62515,2016-06-08,EMAIL
79639210,62515,2016-06-08,EMAIL
79639215,62515,2016-06-08,EMAIL
79639220,62515,2016-06-08,EMAIL
79639225,62515,2016-06-08,EMAIL
79639230,62515,2016-06-08,EMAIL
79639235,62515,2016-06-08,EMAIL
79639240,62515,2016-06-08,EMAIL
79639245,62515,2016-06-08,EMAIL
79639265,62515,2016-06-08,EMAIL
79639270,62515,2016-06-08,EMAIL
79639280,62515,2016-06-08,EMAIL
79639290,62515,2016-06-08,EMAIL
79639295,62515,2016-06-08,EMAIL
79639300,62515,2016-06-08,EMAIL
79639305,62515,2016-06-08,EMAIL
79639310,62515,2016-06-08,EMAIL
79639315,62515,2016-06-08,EMAIL
79639320,62515,2016-06-08,EMAIL
79639465,62515,2016-06-08,EMAIL
79639470,62515,2016-06-08,EMAIL
79639480,62515,2016-06-08,EMAIL
79639485,62515,2016-06-08,EMAIL
79639490,62515,2016-06-08,EMAIL
79639510,62515,2016-06-08,EMAIL
79639515,62515,2016-06-08,EMAIL
79639520,62515,2016-06-08,EMAIL
79639525,62515,2016-06-08,EMAIL
79639530,62515,2016-06-08,EMAIL
79639540,62515,2016-06-08,EMAIL
79639550,62515,2016-06-08,EMAIL
79639555,62515,2016-06-08,EMAIL
79639560,62515,2016-06-08,EMAIL
79639565,62515,2016-06-08,EMAIL
79639570,62515,2016-06-08,EMAIL
79639575,62515,2016-06-08,EMAIL
79639580,62515,2016-06-08,EMAIL
79639585,62515,2016-06-08,EMAIL
79639590,62515,2016-06-08,EMAIL
79639595,62515,2016-06-08,EMAIL
79639600,62515,2016-06-08,EMAIL
79639605,62515,2016-06-08,EMAIL
79639610,62515,2016-06-08,EMAIL
79639615,62515,2016-06-08,EMAIL
79639620,62515,2016-06-08,EMAIL
79639625,62515,2016-06-08,EMAIL
79639630,62515,2016-06-08,EMAIL
79639635,62515,2016-06-08,EMAIL
79639640,62515,2016-06-08,EMAIL
79639645,62515,2016-06-08,EMAIL
79639650,62515,2016-06-08,EMAIL
79639655,62515,2016-06-08,EMAIL
79639660,62515,2016-06-08,EMAIL
79639665,62515,2016-06-08,EMAIL
79639670,62515,2016-06-08,EMAIL
79639675,62515,2016-06-08,EMAIL
79639680,62515,2016-06-08,EMAIL
79639685,62515,2016-06-08,EMAIL
79639690,62515,2016-06-08,EMAIL
79639695,62515,2016-06-08,EMAIL
79639700,62515,2016-06-08,EMAIL
79639705,62515,2016-06-08,EMAIL
79639710,62515,2016-06-08,EMAIL
79639715,62515,2016-06-08,EMAIL
79639720,62515,2016-06-08,EMAIL
79639725,62515,2016-06-08,EMAIL
79639730,62515,2016-06-08,EMAIL
79639735,62515,2016-06-08,EMAIL
79639740,62515,2016-06-08,EMAIL
79639745,62515,2016-06-08,EMAIL
79639755,62515,2016-06-08,EMAIL
79639760,62515,2016-06-08,EMAIL
79639765,62515,2016-06-08,EMAIL
79639770,62515,2016-06-08,EMAIL
79639775,62515,2016-06-08,EMAIL
79639780,62515,2016-06-08,EMAIL
79639785,62515,2016-06-08,EMAIL
79639790,62515,2016-06-08,EMAIL
79639795,62515,2016-06-08,EMAIL
79639800,62515,2016-06-08,EMAIL
79639805,62515,2016-06-08,EMAIL
79639810,62515,2016-06-08,EMAIL
79639815,62515,2016-06-08,EMAIL
79639820,62515,2016-06-08,EMAIL
79639830,62515,2016-06-08,EMAIL
79639835,62515,2016-06-08,EMAIL
79639840,62515,2016-06-08,EMAIL
79639845,62515,2016-06-08,EMAIL
79639850,62515,2016-06-08,EMAIL
79639855,62515,2016-06-08,EMAIL
79639860,62515,2016-06-08,EMAIL
79639865,62515,2016-06-08,EMAIL
79639870,62515,2016-06-08,EMAIL
79639875,62515,2016-06-08,EMAIL
79639880,62515,2016-06-08,EMAIL
79639885,62515,2016-06-08,EMAIL
79639890,62515,2016-06-08,EMAIL
79639895,62515,2016-06-08,EMAIL
79639900,62515,2016-06-08,EMAIL
79639905,62515,2016-06-08,EMAIL
79639910,62515,2016-06-08,EMAIL
79639915,62515,2016-06-08,EMAIL
79639920,62515,2016-06-08,EMAIL
79639925,62515,2016-06-08,EMAIL
79639930,62515,2016-06-08,EMAIL
79639935,62515,2016-06-08,EMAIL
79639940,62515,2016-06-08,EMAIL
79639945,62515,2016-06-08,EMAIL
79639950,62515,2016-06-08,EMAIL
79639955,62515,2016-06-08,EMAIL
79639960,62515,2016-06-08,EMAIL
79639965,62515,2016-06-08,EMAIL
79639970,62515,2016-06-08,EMAIL
79639975,62515,2016-06-08,EMAIL
79639980,62515,2016-06-08,EMAIL
79639985,62515,2016-06-08,EMAIL
79639990,62515,2016-06-08,EMAIL
79639995,62515,2016-06-08,EMAIL
79640000,62515,2016-06-08,EMAIL
79640005,62515,2016-06-08,EMAIL
79640010,62515,2016-06-08,EMAIL
79640015,62515,2016-06-08,EMAIL
79640020,62515,2016-06-08,EMAIL
79640025,62515,2016-06-08,EMAIL
79640030,62515,2016-06-08,EMAIL
79640035,62515,2016-06-08,EMAIL
79640040,62515,2016-06-08,EMAIL
79640045,62515,2016-06-08,EMAIL
79640050,62515,2016-06-08,EMAIL
79640055,62515,2016-06-08,EMAIL
79640060,62515,2016-06-08,EMAIL
79640065,62515,2016-06-08,EMAIL
79640070,62515,2016-06-08,EMAIL
79640075,62515,2016-06-08,EMAIL
79640080,62515,2016-06-08,EMAIL
79640085,62515,2016-06-08,EMAIL
79640090,62515,2016-06-08,EMAIL
79640095,62515,2016-06-08,EMAIL
79640100,62515,2016-06-08,EMAIL
79640105,62515,2016-06-08,EMAIL
79640110,62515,2016-06-08,EMAIL
79640115,62515,2016-06-08,EMAIL
79640120,62515,2016-06-08,EMAIL
79640125,62515,2016-06-08,EMAIL
79640130,62515,2016-06-08,EMAIL
79640135,62515,2016-06-08,EMAIL
79640140,62515,2016-06-08,EMAIL
79640145,62515,2016-06-08,EMAIL
79640150,62515,2016-06-08,EMAIL
79640155,62515,2016-06-08,EMAIL
79640160,62515,2016-06-08,EMAIL
79640165,62515,2016-06-08,EMAIL
79640170,62515,2016-06-08,EMAIL
79640175,62515,2016-06-08,EMAIL
79640180,62515,2016-06-08,EMAIL
79640185,62515,2016-06-08,EMAIL
79640190,62515,2016-06-08,EMAIL
79640195,62515,2016-06-08,EMAIL
79640200,62515,2016-06-08,EMAIL
79640205,62515,2016-06-08,EMAIL
79640210,62515,2016-06-08,EMAIL
79640215,62515,2016-06-08,EMAIL
79640220,62515,2016-06-08,EMAIL
79640225,62515,2016-06-08,EMAIL
79640230,62515,2016-06-08,EMAIL
79640235,62515,2016-06-08,EMAIL
79640240,62515,2016-06-08,EMAIL
79640245,62515,2016-06-08,EMAIL
79640250,62515,2016-06-08,EMAIL
79640255,62515,2016-06-08,EMAIL
79640260,62515,2016-06-08,EMAIL
79640265,62515,2016-06-08,EMAIL
79640270,62515,2016-06-08,EMAIL
79640275,62515,2016-06-08,EMAIL
79640280,62515,2016-06-08,EMAIL
79640285,62515,2016-06-08,EMAIL
79640290,62515,2016-06-08,EMAIL
79640295,62515,2016-06-08,EMAIL
79640300,62515,2016-06-08,EMAIL
79640305,62515,2016-06-08,EMAIL
79640310,62515,2016-06-08,EMAIL
79640315,62515,2016-06-08,EMAIL
79640320,62515,2016-06-08,EMAIL
79640325,62515,2016-06-08,EMAIL
79640330,62515,2016-06-08,EMAIL
79640335,62515,2016-06-08,EMAIL
79640340,62515,2016-06-08,EMAIL
79640345,62515,2016-06-08,EMAIL
79640350,62515,2016-06-08,EMAIL
79640355,62515,2016-06-08,EMAIL
79640360,62515,2016-06-08,EMAIL
79640365,62515,2016-06-08,EMAIL
79640370,62515,2016-06-08,EMAIL
79640375,62515,2016-06-08,EMAIL
79640380,62515,2016-06-08,EMAIL
79640385,62515,2016-06-08,EMAIL
79640390,62515,2016-06-08,EMAIL
79640395,62515,2016-06-08,EMAIL
79640400,62515,2016-06-08,EMAIL
79640405,62515,2016-06-08,EMAIL
79640410,62515,2016-06-08,EMAIL
79640415,62515,2016-06-08,EMAIL
79640420,62515,2016-06-08,EMAIL
79640425,62515,2016-06-08,EMAIL
79640430,62515,2016-06-08,EMAIL
79640435,62515,2016-06-08,EMAIL
79640440,62515,2016-06-08,EMAIL
79640445,62515,2016-06-08,EMAIL
79640450,62515,2016-06-08,EMAIL
79640455,62515,2016-06-08,EMAIL
79640460,62515,2016-06-08,EMAIL
79640465,62515,2016-06-08,EMAIL
79640470,62515,2016-06-08,EMAIL
79640475,62515,2016-06-08,EMAIL
79640480,62515,2016-06-08,EMAIL
79640485,62515,2016-06-08,EMAIL
79640490,62515,2016-06-08,EMAIL
79640495,62515,2016-06-08,EMAIL
79640500,62515,2016-06-08,EMAIL
79640505,62515,2016-06-08,EMAIL
79640510,62515,2016-06-08,EMAIL
79640515,62515,2016-06-08,EMAIL
79640520,62515,2016-06-08,EMAIL
79640525,62515,2016-06-08,EMAIL
79640530,62515,2016-06-08,EMAIL
79640535,62515,2016-06-08,EMAIL
79640540,62515,2016-06-08,EMAIL
79640545,62515,2016-06-08,EMAIL
79640550,62515,2016-06-08,EMAIL
79640555,62515,2016-06-08,EMAIL
79640560,62515,2016-06-08,EMAIL
79640565,62515,2016-06-08,EMAIL
79640570,62515,2016-06-08,EMAIL
79640575,62515,2016-06-08,EMAIL
79640580,62515,2016-06-08,EMAIL
79640585,62515,2016-06-08,EMAIL
79640590,62515,2016-06-08,EMAIL
79640595,62515,2016-06-08,EMAIL
79640600,62515,2016-06-08,EMAIL
79640605,62515,2016-06-08,EMAIL
79640610,62515,2016-06-08,EMAIL
79640615,62515,2016-06-08,EMAIL
79640620,62515,2016-06-08,EMAIL
79640625,62515,2016-06-08,EMAIL
79640630,62515,2016-06-08,EMAIL
79640635,62515,2016-06-08,EMAIL
79640645,62515,2016-06-08,EMAIL
79640650,62515,2016-06-08,EMAIL
79640655,62515,2016-06-08,EMAIL
79640660,62515,2016-06-08,EMAIL
79640715,62515,2016-06-08,EMAIL
79640720,62515,2016-06-08,EMAIL
79640725,62515,2016-06-08,EMAIL
79640730,62515,2016-06-08,EMAIL
79640735,62515,2016-06-08,EMAIL
79640740,62515,2016-06-08,EMAIL
79640745,62515,2016-06-08,EMAIL
79640750,62515,2016-06-08,EMAIL
79640755,62515,2016-06-08,EMAIL
79640760,62515,2016-06-08,EMAIL
79640765,62515,2016-06-08,EMAIL
79640780,62515,2016-06-08,EMAIL
79640790,62515,2016-06-08,EMAIL
79640795,62515,2016-06-08,EMAIL
79640800,62515,2016-06-08,EMAIL
79640805,62515,2016-06-08,EMAIL
79640810,62515,2016-06-08,EMAIL
79640815,62515,2016-06-08,EMAIL
79640820,62515,2016-06-08,EMAIL
79640825,62515,2016-06-08,EMAIL
79640830,62515,2016-06-08,EMAIL
79640835,62515,2016-06-08,EMAIL
79640840,62515,2016-06-08,EMAIL
79640845,62515,2016-06-08,EMAIL
79640850,62515,2016-06-08,EMAIL
79640855,62515,2016-06-08,EMAIL
79640860,62515,2016-06-08,EMAIL
79640865,62515,2016-06-08,EMAIL
79640870,62515,2016-06-08,EMAIL
79640875,62515,2016-06-08,EMAIL
79640880,62515,2016-06-08,EMAIL
79640885,62515,2016-06-08,EMAIL
79640890,62515,2016-06-08,EMAIL
79640895,62515,2016-06-08,EMAIL
79640900,62515,2016-06-08,EMAIL
79640905,62515,2016-06-08,EMAIL
79640910,62515,2016-06-08,EMAIL
79640915,62515,2016-06-08,EMAIL
79640920,62515,2016-06-08,EMAIL
79640925,62515,2016-06-08,EMAIL
79640930,62515,2016-06-08,EMAIL
79640935,62515,2016-06-08,EMAIL
79640940,62515,2016-06-08,EMAIL
79640945,62515,2016-06-08,EMAIL
79640950,62515,2016-06-08,EMAIL
79640960,62515,2016-06-08,EMAIL
79640965,62515,2016-06-08,EMAIL
79640970,62515,2016-06-08,EMAIL
79640975,62515,2016-06-08,EMAIL
79640980,62515,2016-06-08,EMAIL
79640985,62515,2016-06-08,EMAIL
79640990,62515,2016-06-08,EMAIL
79640995,62515,2016-06-08,EMAIL
79641000,62515,2016-06-08,EMAIL
79641005,62515,2016-06-08,EMAIL
79641010,62515,2016-06-08,EMAIL
79641015,62515,2016-06-08,EMAIL
79641020,62515,2016-06-08,EMAIL
79641025,62515,2016-06-08,EMAIL
79641030,62515,2016-06-08,EMAIL
79641035,62515,2016-06-08,EMAIL
79641040,62515,2016-06-08,EMAIL
79641045,62515,2016-06-08,EMAIL
79641050,62515,2016-06-08,EMAIL
79641055,62515,2016-06-08,EMAIL
79641060,62515,2016-06-08,EMAIL
79641065,62515,2016-06-08,EMAIL
79641070,62515,2016-06-08,EMAIL
79641075,62515,2016-06-08,EMAIL
79641080,62515,2016-06-08,EMAIL
79641085,62515,2016-06-08,EMAIL
79641090,62515,2016-06-08,EMAIL
79641095,62515,2016-06-08,EMAIL
79641100,62515,2016-06-08,EMAIL
79641105,62515,2016-06-08,EMAIL
79641110,62515,2016-06-08,EMAIL
79641115,62515,2016-06-08,EMAIL
79641120,62515,2016-06-08,EMAIL
79641125,62515,2016-06-08,EMAIL
79641130,62515,2016-06-08,EMAIL
79641135,62515,2016-06-08,EMAIL
79641140,62515,2016-06-08,EMAIL
79641145,62515,2016-06-08,EMAIL
79641150,62515,2016-06-08,EMAIL
79641155,62515,2016-06-08,EMAIL
79641160,62515,2016-06-08,EMAIL
79641165,62515,2016-06-08,EMAIL
79641170,62515,2016-06-08,EMAIL
79641175,62515,2016-06-08,EMAIL
79641180,62515,2016-06-08,EMAIL
